"STATION","NAME","DATE","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00190120","AMHERST, MA US","2002-09-11",,"0.00","0.0","0.0","93","60","64"
"USC00190120","AMHERST, MA US","2002-09-12",,"0.00","0.0","0.0","77","44","45"
"USC00190120","AMHERST, MA US","2002-09-13",,"0.00","0.0","0.0","71","42","45"
"USC00190120","AMHERST, MA US","2002-09-14",,"0.00","0.0","0.0","81","45","53"
"USC00190120","AMHERST, MA US","2002-09-15",,"0.00","0.0","0.0","83","53","72"
"USC00190120","AMHERST, MA US","2002-09-16",,"1.10","0.0","0.0","79","68","69"
"USC00190120","AMHERST, MA US","2002-09-17",,"0.02","0.0","0.0","82","55","58"
"USC00190120","AMHERST, MA US","2002-09-18",,"0.00","0.0","0.0","61","49","52"
"USC00190120","AMHERST, MA US","2002-09-19",,"0.00","0.0","0.0","80","51","52"
"USC00190120","AMHERST, MA US","2002-09-20",,"0.00","0.0","0.0","79","51","62"
"USC00190120","AMHERST, MA US","2002-09-21",,"0.00","0.0","0.0","80","62","66"
"USC00190120","AMHERST, MA US","2002-09-22",,"0.00","0.0","0.0","81","62","70"
"USC00190120","AMHERST, MA US","2002-09-23",,"0.16","0.0","0.0","83","69","69"
"USC00190120","AMHERST, MA US","2002-09-24",,"0.00","0.0","0.0","76","49","49"
"USC00190120","AMHERST, MA US","2002-09-25",,"0.00","0.0","0.0","77","46","49"
"USC00190120","AMHERST, MA US","2002-09-26",,"0.00","0.0","0.0","77","49","59"
"USC00190120","AMHERST, MA US","2002-09-27",,"0.65","0.0","0.0","60","53","55"
"USC00190120","AMHERST, MA US","2002-09-28",,"0.96","0.0","0.0","66","54","61"
"USC00190120","AMHERST, MA US","2002-09-29",,"0.00","0.0","0.0","74","40","40"
"USC00190120","AMHERST, MA US","2002-09-30",,"0.00","0.0","0.0","68","40","45"
"USC00190120","AMHERST, MA US","2002-10-01",,"0.00","0.0","0.0","73","45","57"
"USC00190120","AMHERST, MA US","2002-10-02",,"0.00","0.0","0.0","80","56","58"
"USC00190120","AMHERST, MA US","2002-10-03",,"0.05","0.0","0.0","86","58","65"
"USC00190120","AMHERST, MA US","2002-10-04",,"0.00","0.0","0.0","68","54","55"
"USC00190120","AMHERST, MA US","2002-10-05",,"0.19","0.0","0.0","71","53","71"
"USC00190120","AMHERST, MA US","2002-10-06",,"0.00","0.0","0.0","81","41","41"
"USC00190120","AMHERST, MA US","2002-10-07",,"0.00","0.0","0.0","67","40","48"
"USC00190120","AMHERST, MA US","2002-10-08",,"0.00","0.0","0.0","68","35","35"
"USC00190120","AMHERST, MA US","2002-10-09",,"0.00","0.0","0.0","63","34","36"
"USC00190120","AMHERST, MA US","2002-10-10",,"0.00","0.0","0.0","60","36","51"
"USC00190120","AMHERST, MA US","2002-10-11",,"0.05","0.0","0.0","62","51","52"
"USC00190120","AMHERST, MA US","2002-10-12",,"1.46","0.0","0.0","57","52","56"
"USC00190120","AMHERST, MA US","2002-10-13",,"0.89","0.0","0.0","57","52","53"
"USC00190120","AMHERST, MA US","2002-10-14",,"0.19","0.0","0.0","59","43","43"
"USC00190120","AMHERST, MA US","2002-10-15",,"0.00","0.0","0.0","57","27","27"
"USC00190120","AMHERST, MA US","2002-10-16",,"0.00","0.0","0.0","57","27","45"
"USC00190120","AMHERST, MA US","2002-10-17",,"0.57","0.0","0.0","54","41","41"
"USC00190120","AMHERST, MA US","2002-10-18",,"0.05","0.0","0.0","63","39","39"
"USC00190120","AMHERST, MA US","2002-10-19",,"0.00","0.0","0.0","63","32","41"
"USC00190120","AMHERST, MA US","2002-10-20",,"0.00","0.0","0.0","59","36","36"
"USC00190120","AMHERST, MA US","2002-10-21",,"0.00","0.0","0.0","59","29","30"
"USC00190120","AMHERST, MA US","2002-10-22",,"0.00","0.0","0.0","59","25","27"
"USC00190120","AMHERST, MA US","2002-10-23",,"0.26","0.5","0.0","45","26","33"
"USC00190120","AMHERST, MA US","2002-10-24",,"0.02","0.0","0.0","48","22","23"
"USC00190120","AMHERST, MA US","2002-10-25",,"0.00","0.0","0.0","51","22","26"
"USC00190120","AMHERST, MA US","2002-10-26",,"0.42","0.0","0.0","55","24","37"
"USC00190120","AMHERST, MA US","2002-10-27",,"0.24","0.0","0.0","48","38","45"
"USC00190120","AMHERST, MA US","2002-10-28",,"0.00","0.0","0.0","61","33","34"
"USC00190120","AMHERST, MA US","2002-10-29",,"0.00","0.0","0.0","52","23","24"
"USC00190120","AMHERST, MA US","2002-10-30",,"0.00","0.0","0.0","45","24","34"
"USC00190120","AMHERST, MA US","2002-10-31",,"0.00","0.0","0.0","45","23","23"
"USC00190120","AMHERST, MA US","2002-11-01",,"0.00","0.0","0.0","52","21","22"
"USC00190120","AMHERST, MA US","2002-11-02",,"0.00","0.0","0.0","52","22","23"
"USC00190120","AMHERST, MA US","2002-11-03",,"0.00","0.3","0.0","41","26","28"
"USC00190120","AMHERST, MA US","2002-11-04",,"0.00","0.0","0.0","43","25","29"
"USC00190120","AMHERST, MA US","2002-11-05",,"0.06","0.0","0.0","47","28","29"
"USC00190120","AMHERST, MA US","2002-11-06",,"0.55","1.0","0.0","49","29","36"
"USC00190120","AMHERST, MA US","2002-11-07",,"0.11","0.0","0.0","42","35","37"
"USC00190120","AMHERST, MA US","2002-11-08",,"0.00","0.0","0.0","43","25","25"
"USC00190120","AMHERST, MA US","2002-11-09",,"0.00","0.0","0.0","60","25","34"
"USC00190120","AMHERST, MA US","2002-11-10",,"0.00","0.0","0.0","61","35","53"
"USC00190120","AMHERST, MA US","2002-11-11",,"0.00","0.0","0.0","68","52","65"
"USC00190120","AMHERST, MA US","2002-11-12",,"0.16","0.0","0.0","67","41","43"
"USC00190120","AMHERST, MA US","2002-11-13",,"0.90","0.0","0.0","50","43","45"
"USC00190120","AMHERST, MA US","2002-11-14",,"0.02","0.0","0.0","48","30","30"
"USC00190120","AMHERST, MA US","2002-11-15",,"0.00","0.0","0.0","48","30","30"
"USC00190120","AMHERST, MA US","2002-11-16",,"0.00","0.0","0.0","62","35","35"
"USC00190120","AMHERST, MA US","2002-11-17",,"1.62","1.0","2.0","37","29","33"
"USC00190120","AMHERST, MA US","2002-11-18",,"0.86","0.0","0.0","37","33","35"
"USC00190120","AMHERST, MA US","2002-11-19",,"0.00","0.0","0.0","41","30","31"
"USC00190120","AMHERST, MA US","2002-11-20",,"0.03","0.0","0.0","38","31","34"
"USC00190120","AMHERST, MA US","2002-11-21",,"0.00","0.0","0.0","45","30","31"
"USC00190120","AMHERST, MA US","2002-11-22",,"0.38","0.0","0.0","39","31","39"
"USC00190120","AMHERST, MA US","2002-11-23",,"0.19","0.0","0.0","44","35","35"
"USC00190120","AMHERST, MA US","2002-11-24",,"0.00","0.0","0.0","42","34","37"
"USC00190120","AMHERST, MA US","2002-11-25",,"0.00","0.0","0.0","45","30","34"
"USC00190120","AMHERST, MA US","2002-11-26",,"0.02","0.0","0.0","41","29","29"
"USC00190120","AMHERST, MA US","2002-11-27",,"0.28","5.2","5.0","34","28","30"
"USC00190120","AMHERST, MA US","2002-11-28",,"0.02","0.0","3.0","37","7","9"
"USC00190120","AMHERST, MA US","2002-11-29",,"0.00","0.0","3.0","34","8","24"
"USC00190120","AMHERST, MA US","2002-11-30",,"0.02","0.5","3.0","35","24","27"
"USC00190120","AMHERST, MA US","2002-12-01",,"0.00","0.0","2.0","44","25","31"
"USC00190120","AMHERST, MA US","2002-12-02",,"0.00","0.0","0.0","33","21","26"
"USC00190120","AMHERST, MA US","2002-12-03",,"0.02","0.3","0.0","36","14","14"
"USC00190120","AMHERST, MA US","2002-12-04",,"0.00","0.0","0.0","36","8","9"
"USC00190120","AMHERST, MA US","2002-12-05",,"0.00","0.0","0.0","36","7","20"
"USC00190120","AMHERST, MA US","2002-12-06",,"0.20","3.8","4.0","24","17","24"
"USC00190120","AMHERST, MA US","2002-12-07",,"0.00","0.0","3.0","38","27","29"
"USC00190120","AMHERST, MA US","2002-12-08",,"0.00","0.0","2.0","38","27","11"
"USC00190120","AMHERST, MA US","2002-12-09",,"0.00","0.0","2.0","39","6","6"
"USC00190120","AMHERST, MA US","2002-12-10",,"0.00","0.0","2.0","23","6","10"
"USC00190120","AMHERST, MA US","2002-12-11",,"0.00","0.0","1.0","36","9","17"
"USC00190120","AMHERST, MA US","2002-12-12",,"1.00","0.5","2.0","35","16","35"
"USC00190120","AMHERST, MA US","2002-12-13",,"0.00","0.0","1.0","41","16","26"
"USC00190120","AMHERST, MA US","2002-12-14",,"0.64","0.0","0.0","38","25","38"
"USC00190120","AMHERST, MA US","2002-12-15",,"0.37","0.0","0.0","43","36","40"
"USC00190120","AMHERST, MA US","2002-12-16",,"0.06","0.4","0.0","46","33","33"
"USC00190120","AMHERST, MA US","2002-12-17",,"0.05","0.0","0.0","37","21","21"
"USC00190120","AMHERST, MA US","2002-12-18",,"0.00","0.0","0.0","34","16","16"
"USC00190120","AMHERST, MA US","2002-12-19",,"0.00","0.0","0.0","40","13","15"
"USC00190120","AMHERST, MA US","2002-12-20",,"0.02","0.0","0.0","43","15","35"
"USC00190120","AMHERST, MA US","2002-12-21",,"0.40","0.0","0.0","57","30","32"
"USC00190120","AMHERST, MA US","2002-12-22",,"0.00","0.0","0.0","45","27","28"
"USC00190120","AMHERST, MA US","2002-12-23",,"0.00","0.0","0.0","49","28","37"
"USC00190120","AMHERST, MA US","2002-12-24",,"0.00",,"0.0","40","31","32"
"USC00190120","AMHERST, MA US","2002-12-25",,"0.00","0.0","0.0","41","29","27"
"USC00190120","AMHERST, MA US","2002-12-26",,"0.73","7.0","7.0","32","27","27"
"USC00190120","AMHERST, MA US","2002-12-27",,"0.00","0.0","7.0","38","8","8"
"USC00190120","AMHERST, MA US","2002-12-28",,"0.00","0.0","7.0","42","7","19"
"USC00190120","AMHERST, MA US","2002-12-29",,"0.00","0.0","7.0","41","15","15"
"USC00190120","AMHERST, MA US","2002-12-30",,"0.00","0.0","6.0","43","9","11"
"USC00190120","AMHERST, MA US","2002-12-31",,"0.05","0.5","6.0","34","8","28"
"USC00190120","AMHERST, MA US","2003-01-01",,"0.00",,"7.0","35","8","31"
"USC00190120","AMHERST, MA US","2003-01-02",,"1.83","3.5","9.0","40","24","24"
"USC00190120","AMHERST, MA US","2003-01-03",,"0.01","0.3","10.0","40","19","22"
"USC00190120","AMHERST, MA US","2003-01-04",,"0.79","7.5","15.0","28","22","27"
"USC00190120","AMHERST, MA US","2003-01-05",,"0.08","2.0","16.0","33","20","24"
"USC00190120","AMHERST, MA US","2003-01-06",,"0.10","2.7","18.0","36","11","19"
"USC00190120","AMHERST, MA US","2003-01-07",,"0.05","1.0","17.0","27","14","22"
"USC00190120","AMHERST, MA US","2003-01-08",,"0.03","0.3","18.0","33","8","22"
"USC00190120","AMHERST, MA US","2003-01-09",,"0.03","0.3","12.0","40","22","34"
"USC00190120","AMHERST, MA US","2003-01-10",,"0.00","0.0","10.0","45","29","30"
"USC00190120","AMHERST, MA US","2003-01-11",,"0.00","0.0","8.0","45","9","17"
"USC00190120","AMHERST, MA US","2003-01-12",,"0.00","0.0","8.0","30","17","25"
"USC00190120","AMHERST, MA US","2003-01-13",,"0.00","0.0","8.0","34","11","12"
"USC00190120","AMHERST, MA US","2003-01-14",,"0.00","0.0","8.0","33","6","6"
"USC00190120","AMHERST, MA US","2003-01-15",,"0.00","0.0","8.0","28","-3","4"
"USC00190120","AMHERST, MA US","2003-01-16",,"0.00","0.0","8.0","28","4","18"
"USC00190120","AMHERST, MA US","2003-01-17",,"0.00","0.3","8.0","30","17","18"
"USC00190120","AMHERST, MA US","2003-01-18",,"0.00","0.0","8.0","34","-11","-10"
"USC00190120","AMHERST, MA US","2003-01-19",,"0.00","0.0","8.0","22","-11","-7"
"USC00190120","AMHERST, MA US","2003-01-20",,"0.00","0.0","8.0","23","-9","10"
"USC00190120","AMHERST, MA US","2003-01-21",,"0.00","0.0","8.0","28","2","7"
"USC00190120","AMHERST, MA US","2003-01-22",,"0.00","0.0","8.0","21","4","4"
"USC00190120","AMHERST, MA US","2003-01-23",,"0.00","0.0","7.0","15","3","3"
"USC00190120","AMHERST, MA US","2003-01-24",,"0.00","0.0","7.0","19","-9","-8"
"USC00190120","AMHERST, MA US","2003-01-25",,"0.00","0.0","7.0","26","-9","2"
"USC00190120","AMHERST, MA US","2003-01-26",,"0.00","0.0","7.0","28","2","9"
"USC00190120","AMHERST, MA US","2003-01-27",,"0.14","3.4","12.0","25","9","15"
"USC00190120","AMHERST, MA US","2003-01-28",,"0.00","0.0","11.0","18","-17","-9"
"USC00190120","AMHERST, MA US","2003-01-29",,"0.00","0.0","10.0","21","-9","18"
"USC00190120","AMHERST, MA US","2003-01-30",,"0.00","0.0","9.0","24","-5","-2"
"USC00190120","AMHERST, MA US","2003-01-31",,"0.00","0.0","8.0","38","-3","22"
"USC00190120","AMHERST, MA US","2003-02-01",,"0.00",,"9.0","36","22","32"
"USC00190120","AMHERST, MA US","2003-02-02",,"0.12","0.0","9.0","35","31","34"
"USC00190120","AMHERST, MA US","2003-02-03",,"0.00","0.0","8.0","41","34","34"
"USC00190120","AMHERST, MA US","2003-02-04",,"0.03","0.0","8.0","48","33","34"
"USC00190120","AMHERST, MA US","2003-02-05",,"0.28","0.0","7.0","39","27","27"
"USC00190120","AMHERST, MA US","2003-02-06",,"0.00","0.0","7.0","32","8","8"
"USC00190120","AMHERST, MA US","2003-02-07",,"0.12","1.5","6.0","31","8","24"
"USC00190120","AMHERST, MA US","2003-02-08",,"0.14","1.0","7.0","29","3","7"
"USC00190120","AMHERST, MA US","2003-02-09",,"0.00","0.0","7.0","31","3","13"
"USC00190120","AMHERST, MA US","2003-02-10",,"0.00","0.0","7.0","36","12","12"
"USC00190120","AMHERST, MA US","2003-02-11",,"0.10","1.7","7.0","35","10","10"
"USC00190120","AMHERST, MA US","2003-02-12",,"0.03","0.8","7.0","23","-5","8"
"USC00190120","AMHERST, MA US","2003-02-13",,"0.03","0.0","5.0","30","-5","-5"
"USC00190120","AMHERST, MA US","2003-02-14",,"0.00","0.0","5.0","30","-7","-6"
"USC00190120","AMHERST, MA US","2003-02-15",,"0.00","0.0","5.0","23","-6","32"
"USC00190120","AMHERST, MA US","2003-02-16",,"0.00","0.0","5.0","20","-7","-2"
"USC00190120","AMHERST, MA US","2003-02-17",,"0.00","0.0","5.0","13","-1","10"
"USC00190120","AMHERST, MA US","2003-02-18",,"0.87","14.7","19.0","20","9","20"
"USC00190120","AMHERST, MA US","2003-02-19",,"0.00","0.0","17.0","29","9","11"
"USC00190120","AMHERST, MA US","2003-02-20",,"0.00","0.0","15.0","42","11","31"
"USC00190120","AMHERST, MA US","2003-02-21",,"0.00","0.0","10.0","54","8","10"
"USC00190120","AMHERST, MA US","2003-02-22",,"0.00","0.0","10.0","56","10","33"
"USC00190120","AMHERST, MA US","2003-02-23",,"1.51","0.0","9.0","37","33","34"
"USC00190120","AMHERST, MA US","2003-02-24",,"0.13","0.0","9.0","39","14","22"
"USC00190120","AMHERST, MA US","2003-02-25",,"0.00","0.0","9.0","33","15","19"
"USC00190120","AMHERST, MA US","2003-02-26",,"0.00","0.0","9.0","27","-1","1"
"USC00190120","AMHERST, MA US","2003-02-27",,"0.00","0.0","8.0","27","-3","-1"
"USC00190120","AMHERST, MA US","2003-02-28",,"0.00","0.0","8.0","36","-1","11"
"USC00190120","AMHERST, MA US","2003-03-01",,"0.00","0.0","8.0","41","11","21"
"USC00190120","AMHERST, MA US","2003-03-02",,"0.07","0.4","7.0","41","21","34"
"USC00190120","AMHERST, MA US","2003-03-03",,"0.78","0.0","6.0","39","9","9"
"USC00190120","AMHERST, MA US","2003-03-04",,"0.00","0.0","6.0","39","-3","-1"
"USC00190120","AMHERST, MA US","2003-03-05",,"0.00","0.0","6.0","35","-1","33"
"USC00190120","AMHERST, MA US","2003-03-06",,"0.05","0.0","6.0","41","29","29"
"USC00190120","AMHERST, MA US","2003-03-07",,"0.16","3.9","9.0","29","-10","-6"
"USC00190120","AMHERST, MA US","2003-03-08",,"0.00","0.0","8.0","30","-6","18"
"USC00190120","AMHERST, MA US","2003-03-09",,"0.00","0.0","8.0","47","18","39"
"USC00190120","AMHERST, MA US","2003-03-10",,"0.00","0.0","7.0","42","9","12"
"USC00190120","AMHERST, MA US","2003-03-11",,"0.00","0.0","6.0","23","10","12"
"USC00190120","AMHERST, MA US","2003-03-12",,"0.00","0.0","5.0","35","12","30"
"USC00190120","AMHERST, MA US","2003-03-13",,"0.00","0.0","4.0","51","30","34"
"USC00190120","AMHERST, MA US","2003-03-14",,"0.30","3.5","7.0","35","11","17"
"USC00190120","AMHERST, MA US","2003-03-15",,"0.00","0.0","7.0","35","17","27"
"USC00190120","AMHERST, MA US","2003-03-16",,"0.00","0.0","6.0","47","21","27"
"USC00190120","AMHERST, MA US","2003-03-17",,"0.00","0.0","6.0","64","26","33"
"USC00190120","AMHERST, MA US","2003-03-18",,"0.00","0.0","4.0","72","30","34"
"USC00190120","AMHERST, MA US","2003-03-19",,"0.00","0.0","2.0","61","27","32"
"USC00190120","AMHERST, MA US","2003-03-20",,"0.00","0.0","1.0","45","28","29"
"USC00190120","AMHERST, MA US","2003-03-21",,"0.98","0.0","0.0","39","29","36"
"USC00190120","AMHERST, MA US","2003-03-22",,"0.00","0.0","0.0","66","36","42"
"USC00190120","AMHERST, MA US","2003-03-23",,"0.00","0.0","0.0","63","31","41"
"USC00190120","AMHERST, MA US","2003-03-24",,"0.00","0.0","0.0","51","34","37"
"USC00190120","AMHERST, MA US","2003-03-25",,"0.00","0.0","0.0","61","33","39"
"USC00190120","AMHERST, MA US","2003-03-26",,"0.00","0.0","0.0","60","37","40"
"USC00190120","AMHERST, MA US","2003-03-27",,"0.27","0.0","0.0","59","31","37"
"USC00190120","AMHERST, MA US","2003-03-28",,"0.00","0.0","0.0","59","29","34"
"USC00190120","AMHERST, MA US","2003-03-29",,"0.00","0.0","0.0","65","34","47"
"USC00190120","AMHERST, MA US","2003-03-30",,"0.00","0.0","0.0","69","42","42"
"USC00190120","AMHERST, MA US","2003-03-31",,"0.22","0.4","0.0","42","29","30"
"USC00190120","AMHERST, MA US","2003-04-01",,"0.00","0.0","0.0","42","29","30"
"USC00190120","AMHERST, MA US","2003-04-02",,"0.03","0.0","0.0","41","28","32"
"USC00190120","AMHERST, MA US","2003-04-03",,"0.18","0.0","0.0","43","32","37"
"USC00190120","AMHERST, MA US","2003-04-04",,"0.30","0.0","0.0","40","31","32"
"USC00190120","AMHERST, MA US","2003-04-05",,"0.42","1.0","1.0","33","27","27"
"USC00190120","AMHERST, MA US","2003-04-06",,"0.00","0.0","0.0","36","27","28"
"USC00190120","AMHERST, MA US","2003-04-07",,"0.00","0.0","0.0","38","24","25"
"USC00190120","AMHERST, MA US","2003-04-08",,"0.27","2.5","2.0","37","25","28"
"USC00190120","AMHERST, MA US","2003-04-09",,"0.00","0.0","0.0","37","28","32"
"USC00190120","AMHERST, MA US","2003-04-10",,"0.02","0.0","0.0","37","32","32"
"USC00190120","AMHERST, MA US","2003-04-11",,"0.00","0.0","0.0","59","32","34"
"USC00190120","AMHERST, MA US","2003-04-12",,"0.74","0.0","0.0","43","34","42"
"USC00190120","AMHERST, MA US","2003-04-13",,"0.00","0.0","0.0","66","34","36"
"USC00190120","AMHERST, MA US","2003-04-14",,"0.00","0.0","0.0","58","27","29"
"USC00190120","AMHERST, MA US","2003-04-15",,"0.00","0.0","0.0","62","29","47"
"USC00190120","AMHERST, MA US","2003-04-16",,"0.00","0.0","0.0","74","47","60"
"USC00190120","AMHERST, MA US","2003-04-17",,"0.00","0.0","0.0","84","33","33"
"USC00190120","AMHERST, MA US","2003-04-18",,"0.00","0.0","0.0","49","31","33"
"USC00190120","AMHERST, MA US","2003-04-19",,"0.00","0.0","0.0","54","33","35"
"USC00190120","AMHERST, MA US","2003-04-20",,"0.00","0.0","0.0","66","33","36"
"USC00190120","AMHERST, MA US","2003-04-21",,"0.00","0.0","0.0","72","36","45"
"USC00190120","AMHERST, MA US","2003-04-22",,"0.10","0.0","0.0","71","45","47"
"USC00190120","AMHERST, MA US","2003-04-23",,"0.20","0.0","0.0","51","43","43"
"USC00190120","AMHERST, MA US","2003-04-24",,"0.00","0.0","0.0","53","37","38"
"USC00190120","AMHERST, MA US","2003-04-25",,"0.00","0.0","0.0","55","27","31"
"USC00190120","AMHERST, MA US","2003-04-26",,"0.16","0.0","0.0","67","31","47"
"USC00190120","AMHERST, MA US","2003-04-27",,"0.60","0.0","0.0","54","45","46"
"USC00190120","AMHERST, MA US","2003-04-28",,"0.00","0.0","0.0","70","36","39"
"USC00190120","AMHERST, MA US","2003-04-29",,"0.00","0.0","0.0","78","40","43"
"USC00190120","AMHERST, MA US","2003-04-30",,"0.00","0.0","0.0","78","41","42"
"USC00190120","AMHERST, MA US","2003-05-01",,"0.00","0.0","0.0","78","40","50"
"USC00190120","AMHERST, MA US","2003-05-02",,"0.03","0.0","0.0","78","40","59"
"USC00190120","AMHERST, MA US","2003-05-03",,"1.29","0.0","0.0","78","40","46"
"USC00190120","AMHERST, MA US","2003-05-04",,"0.00","0.0","0.0","66","42","34"
"USC00190120","AMHERST, MA US","2003-05-05",,"0.00","0.0","0.0","68","35","40"
"USC00190120","AMHERST, MA US","2003-05-06",,"0.02","0.0","0.0","69","40","45"
"USC00190120","AMHERST, MA US","2003-05-07",,"0.00","0.0","0.0","53","44","52"
"USC00190120","AMHERST, MA US","2003-05-08",,"0.14","0.0","0.0","76","51","51"
"USC00190120","AMHERST, MA US","2003-05-09",,"0.10","0.0","0.0","54","49","51"
"USC00190120","AMHERST, MA US","2003-05-10",,"0.00","0.0","0.0","70","39","43"
"USC00190120","AMHERST, MA US","2003-05-11",,"0.00","0.0","0.0","75","41","48"
"USC00190120","AMHERST, MA US","2003-05-12",,"0.68","0.0","0.0","72","45","46"
"USC00190120","AMHERST, MA US","2003-05-13",,"0.11","0.0","0.0","59","45","50"
"USC00190120","AMHERST, MA US","2003-05-14",,"0.10","0.0","0.0","59","45","48"
"USC00190120","AMHERST, MA US","2003-05-15",,"0.00","0.0","0.0","66","42","47"
"USC00190120","AMHERST, MA US","2003-05-16",,"0.00","0.0","0.0","70","47","51"
"USC00190120","AMHERST, MA US","2003-05-17",,"0.00","0.0","0.0","55","44","44"
"USC00190120","AMHERST, MA US","2003-05-18",,"0.00","0.0","0.0","66","33","38"
"USC00190120","AMHERST, MA US","2003-05-19",,"0.00","0.0","0.0","76","37","42"
"USC00190120","AMHERST, MA US","2003-05-20",,"0.00","0.0","0.0","84","42","48"
"USC00190120","AMHERST, MA US","2003-05-21",,"0.00","0.0","0.0","84","42","54"
"USC00190120","AMHERST, MA US","2003-05-22",,"0.10","0.0","0.0","61","54","54"
"USC00190120","AMHERST, MA US","2003-05-23",,"0.03","0.0","0.0","60","49","50"
"USC00190120","AMHERST, MA US","2003-05-24",,"0.29","0.0","0.0","55","48","48"
"USC00190120","AMHERST, MA US","2003-05-25",,"0.17","0.0","0.0","54","48","51"
"USC00190120","AMHERST, MA US","2003-05-26",,"0.15","0.0","0.0","65","51","53"
"USC00190120","AMHERST, MA US","2003-05-27",,"1.10","0.0","0.0","55","50","52"
"USC00190120","AMHERST, MA US","2003-05-28",,"0.28","0.0","0.0","68","52","55"
"USC00190120","AMHERST, MA US","2003-05-29",,"0.22","0.0","0.0","68","50","54"
